SPEED,Tension,Cross_Section,Layer,SHAPE,CASTER,GEO_FAULT
125,42,0.7854,4,1,0,0
125,43,0.7854,5,1,0,0
125,41,0.7854,5,1,0,0
125,42,0.7854,5,1,0,0
125,43,0.7854,5,1,0,0
125,43,0.7854,5,1,0,0
125,41,0.7854,5,1,0,0
125,43,0.7854,5,1,0,0
125,43,0.7854,5,1,0,0
125,39,0.7854,5,1,0,0
125,43,0.7854,5,1,0,0
125,42,0.7854,5,1,0,0
125,39,0.7854,5,1,0,0
125,41,0.7854,5,1,0,0
125,42,0.7854,5,1,0,0
125,42,0.7854,5,1,0,0
125,41,0.7854,5,1,0,0
125,41,0.7854,5,1,0,0
125,43,0.7854,5,1,0,0
125,41,0.7854,5,1,0,0
125,41,0.7854,5,1,0,0
150,42,0.7854,1,1,0,0
150,44,0.7854,1,1,0,0
150,44,0.7854,1,1,0,0
150,37,0.7854,1,1,0,0
150,39,0.7854,1,1,0,0
150,42,0.7854,1,1,0,0
150,43,0.7854,1,1,0,0
150,43,0.7854,1,1,0,0
150,43,0.7854,1,1,0,0
150,43,0.7854,1,1,0,0
150,39,0.7854,1,1,0,0
150,43,0.7854,1,1,0,0
150,43,0.7854,1,1,0,0
150,42,0.7854,1,1,0,0
150,43,0.7854,1,1,0,0
150,43,0.7854,1,1,0,0
150,42,0.7854,1,1,0,0
150,44,0.7854,1,1,0,0
150,42,0.7854,1,1,0,0
150,44,0.7854,1,1,0,0
150,45,0.7854,2,1,0,0
150,42,0.7854,2,1,0,0
150,42,0.7854,2,1,0,0
150,42,0.7854,2,1,0,0
150,44,0.7854,2,1,0,0
150,42,0.7854,2,1,0,0
150,44,0.7854,2,1,0,0
150,43,0.7854,2,1,0,0
150,42,0.7854,2,1,0,0
150,43,0.7854,2,1,0,0
150,38,0.7854,2,1,0,0
150,37,0.7854,2,1,0,0
150,42,0.7854,2,1,0,0
150,38,0.7854,2,1,0,0
150,42,0.7854,2,1,0,0
150,44,0.7854,2,1,0,0
150,42,0.7854,2,1,0,0
150,39,0.7854,2,1,0,0
150,42,0.7854,2,1,0,0
150,41,0.7854,2,1,0,0
150,37,0.7854,3,1,0,0
150,39,0.7854,3,1,0,0
150,41,0.7854,3,1,0,0
150,42,0.7854,3,1,0,0
150,38,0.7854,3,1,0,0
150,42,0.7854,3,1,0,0
150,42,0.7854,3,1,0,0
150,39,0.7854,3,1,0,0
150,41,0.7854,3,1,0,0
150,41,0.7854,3,1,0,0
150,41,0.7854,3,1,0,0
150,43,0.7854,3,1,0,0
150,43,0.7854,3,1,0,0
150,38,0.7854,3,1,0,0
150,42,0.7854,3,1,0,0
150,42,0.7854,3,1,0,0
150,41,0.7854,3,1,0,0
150,43,0.7854,3,1,0,0
150,43,0.7854,3,1,0,0
150,41,0.7854,3,1,0,0
150,42,0.7854,4,1,0,0
150,38,0.7854,4,1,0,0
150,42,0.7854,4,1,0,0
150,41,0.7854,4,1,0,0
150,38,0.7854,4,1,0,0
150,41,0.7854,4,1,0,0
150,42,0.7854,4,1,0,0
150,43,0.7854,4,1,0,0
150,43,0.7854,4,1,0,0
150,38,0.7854,4,1,0,0
150,42,0.7854,4,1,0,0
150,42,0.7854,4,1,0,0
150,43,0.7854,4,1,0,0
150,41,0.7854,4,1,0,0
150,43,0.7854,4,1,0,0
150,43,0.7854,4,1,0,0
150,41,0.7854,4,1,0,0
150,43,0.7854,4,1,0,0
150,42,0.7854,4,1,0,0
150,42,0.7854,4,1,0,0
150,43,0.7854,5,1,0,0
150,41,0.7854,5,1,0,0
150,42,0.7854,5,1,0,0
150,43,0.7854,5,1,0,0
150,43,0.7854,5,1,0,0
150,41,0.7854,5,1,0,0
150,43,0.7854,5,1,0,0
150,43,0.7854,5,1,0,0
150,39,0.7854,5,1,0,0
150,43,0.7854,5,1,0,0
150,42,0.7854,5,1,0,0
150,39,0.7854,5,1,0,0
150,41,0.7854,5,1,0,0
150,42,0.7854,5,1,0,0
150,42,0.7854,5,1,0,0
150,41,0.7854,5,1,0,0
150,41,0.7854,5,1,0,0
150,43,0.7854,5,1,0,0
150,41,0.7854,5,1,0,0
150,41,0.7854,5,1,0,0
175,43,0.7854,1,1,0,0
175,45,0.7854,1,1,0,0
175,44,0.7854,1,1,0,0
175,37,0.7854,1,1,0,0
175,39,0.7854,1,1,0,0
175,42,0.7854,1,1,0,0
175,43,0.7854,1,1,0,0
175,43,0.7854,1,1,0,0
175,43,0.7854,1,1,0,0
175,44,0.7854,1,1,0,0
175,39,0.7854,1,1,0,0
175,43,0.7854,1,1,0,0
175,43,0.7854,1,1,0,0
175,42,0.7854,1,1,0,0
175,44,0.7854,1,1,0,0
175,44,0.7854,1,1,0,0
175,42,0.7854,1,1,0,0
175,45,0.7854,1,1,0,0
175,43,0.7854,1,1,0,0
175,45,0.7854,1,1,0,0
175,46,0.7854,2,1,0,0
175,43,0.7854,2,1,0,0
175,43,0.7854,2,1,0,0
175,42,0.7854,2,1,0,0
175,44,0.7854,2,1,0,0
175,43,0.7854,2,1,0,0
175,45,0.7854,2,1,0,0
175,43,0.7854,2,1,0,0
175,43,0.7854,2,1,0,0
175,43,0.7854,2,1,0,0
175,38,0.7854,2,1,0,0
175,37,0.7854,2,1,0,0
175,42,0.7854,2,1,0,0
175,38,0.7854,2,1,0,0
175,42,0.7854,2,1,0,0
175,45,0.7854,2,1,0,0
175,43,0.7854,2,1,0,0
175,39,0.7854,2,1,0,0
175,42,0.7854,2,1,0,0
175,41,0.7854,2,1,0,0
175,37,0.7854,3,1,0,0
175,39,0.7854,3,1,0,0
175,42,0.7854,3,1,0,0
175,42,0.7854,3,1,0,0
175,38,0.7854,3,1,0,0
175,42,0.7854,3,1,0,0
175,42,0.7854,3,1,0,0
175,39,0.7854,3,1,0,0
175,41,0.7854,3,1,0,0
175,41,0.7854,3,1,0,0
175,42,0.7854,3,1,0,0
175,43,0.7854,3,1,0,0
175,43,0.7854,3,1,0,0
175,38,0.7854,3,1,0,0
175,43,0.7854,3,1,0,0
175,42,0.7854,3,1,0,0
175,41,0.7854,3,1,0,0
175,43,0.7854,3,1,0,0
175,44,0.7854,3,1,0,0
175,41,0.7854,3,1,0,0
175,43,0.7854,4,1,0,0
175,38,0.7854,4,1,0,0
175,43,0.7854,4,1,0,0
175,41,0.7854,4,1,0,0
175,38,0.7854,4,1,0,0
175,41,0.7854,4,1,0,0
175,42,0.7854,4,1,0,0
175,44,0.7854,4,1,0,0
175,44,0.7854,4,1,0,0
175,38,0.7854,4,1,0,0
175,42,0.7854,4,1,0,0
175,42,0.7854,4,1,0,0
175,44,0.7854,4,1,0,0
175,41,0.7854,4,1,0,0
175,44,0.7854,4,1,0,0
175,44,0.7854,4,1,0,0
175,41,0.7854,4,1,0,0
175,43,0.7854,4,1,0,0
175,42,0.7854,4,1,0,0
175,42,0.7854,4,1,0,0
175,44,0.7854,5,1,0,0
175,41,0.7854,5,1,0,0
175,42,0.7854,5,1,0,0
175,44,0.7854,5,1,0,0
175,44,0.7854,5,1,0,0
175,41,0.7854,5,1,0,0
175,43,0.7854,5,1,0,0
175,44,0.7854,5,1,0,0
175,39,0.7854,5,1,0,0
175,44,0.7854,5,1,0,0
175,43,0.7854,5,1,0,0
175,39,0.7854,5,1,0,0
175,41,0.7854,5,1,0,0
175,43,0.7854,5,1,0,0
175,43,0.7854,5,1,0,0
175,41,0.7854,5,1,0,0
175,41,0.7854,5,1,0,0
175,44,0.7854,5,1,0,0
175,41,0.7854,5,1,0,0
175,41,0.7854,5,1,0,0
200,50,0.7854,1,1,0,0
200,52,0.7854,1,1,0,0
200,50,0.7854,1,1,0,0
200,35,0.7854,1,1,0,0
200,38,0.7854,1,1,0,0
200,44,0.7854,1,1,0,0
200,43,0.7854,1,1,0,0
200,43,0.7854,1,1,0,0
200,49,0.7854,1,1,0,0
200,54,0.7854,1,1,0,0
200,38,0.7854,1,1,0,0
200,47,0.7854,1,1,0,0
200,44,0.7854,1,1,0,0
200,47,0.7854,1,1,0,0
200,55,0.7854,1,1,0,0
200,53,0.7854,1,1,0,0
200,48,0.7854,1,1,0,0
200,55,0.7854,1,1,0,0
200,48,0.7854,1,1,0,0
200,56,0.7854,1,1,0,0
200,57,0.7854,2,1,0,0
200,46,0.7854,2,1,0,0
200,48,0.7854,2,1,0,0
200,42,0.7854,2,1,0,0
200,52,0.7854,2,1,0,0
200,46,0.7854,2,1,0,0
200,56,0.7854,2,1,0,0
200,51,0.7854,2,1,0,0
200,49,0.7854,2,1,0,0
200,49,0.7854,2,1,0,0
200,38,0.7854,2,1,0,0
200,36,0.7854,2,1,0,0
200,48,0.7854,2,1,0,0
200,36,0.7854,2,1,1,1
200,42,0.7854,2,1,0,0
200,54,0.7854,2,1,0,0
200,50,0.7854,2,1,0,0
200,38,0.7854,2,1,0,0
200,44,0.7854,2,1,0,0
200,42,0.7854,2,1,0,0
200,35,0.7854,3,1,0,0
200,39,0.7854,3,1,0,0
200,45,0.7854,3,1,0,0
200,46,0.7854,3,1,0,0
200,37,0.7854,3,1,0,0
200,48,0.7854,3,1,0,0
200,47,0.7854,3,1,0,0
200,38,0.7854,3,1,0,0
200,43,0.7854,3,1,0,0
200,41,0.7854,3,1,0,0
200,45,0.7854,3,1,0,0
200,51,0.7854,3,1,0,0
200,51,0.7854,3,1,0,0
200,36,0.7854,3,1,0,0
200,50,0.7854,3,1,0,0
200,48,0.7854,3,1,0,0
200,42,0.7854,3,1,0,0
200,51,0.7854,3,1,0,0
200,55,0.7854,3,1,0,0
200,43,0.7854,3,1,0,0
200,50,0.7854,4,1,0,0
200,37,0.7854,4,1,0,0
200,49,0.7854,4,1,0,0
200,41,0.7854,4,1,0,0
200,37,0.7854,4,1,0,0
200,44,0.7854,4,1,0,0
200,47,0.7854,4,1,0,0
200,52,0.7854,4,1,0,0
200,55,0.7854,4,1,0,0
200,36,0.7854,4,1,0,0
200,46,0.7854,4,1,0,0
200,46,0.7854,4,1,0,0
200,54,0.7854,4,1,0,0
200,44,0.7854,4,1,0,0
200,54,0.7854,4,1,0,0
200,52,0.7854,4,1,0,0
200,41,0.7854,4,1,0,0
200,52,0.7854,4,1,0,0
200,46,0.7854,4,1,1,1
200,46,0.7854,4,1,0,0
200,53,0.7854,5,1,0,0
200,42,0.7854,5,1,0,0
200,47,0.7854,5,1,0,0
200,55,0.7854,5,1,0,0
200,52,0.7854,5,1,0,0
200,44,0.7854,5,1,0,0
200,51,0.7854,5,1,0,0
200,54,0.7854,5,1,0,0
200,39,0.7854,5,1,0,0
200,52,0.7854,5,1,0,0
200,50,0.7854,5,1,0,0
200,39,0.7854,5,1,0,0
200,42,0.7854,5,1,0,0
200,50,0.7854,5,1,0,0
200,50,0.7854,5,1,0,0
200,44,0.7854,5,1,0,0
200,42,0.7854,5,1,0,0
200,53,0.7854,5,1,0,0
200,42,0.7854,5,1,0,0
200,42,0.7854,5,1,0,0
225,51,0.7854,1,1,0,0
225,53,0.7854,1,1,0,0
225,51,0.7854,1,1,0,0
225,35,0.7854,1,1,0,0
225,38,0.7854,1,1,0,0
225,45,0.7854,1,1,0,0
225,43,0.7854,1,1,0,0
225,43,0.7854,1,1,0,0
225,50,0.7854,1,1,0,0
225,56,0.7854,1,1,0,0
225,38,0.7854,1,1,0,0
225,48,0.7854,1,1,0,0
225,44,0.7854,1,1,0,0
225,48,0.7854,1,1,0,0
225,57,0.7854,1,1,0,0
225,54,0.7854,1,1,0,0
225,49,0.7854,1,1,0,0
225,57,0.7854,1,1,0,0
225,50,0.7854,1,1,0,0
225,58,0.7854,1,1,0,0
225,59,0.7854,2,1,0,0
225,46,0.7854,2,1,0,0
225,49,0.7854,2,1,0,0
225,42,0.7854,2,1,0,0
225,53,0.7854,2,1,0,0
225,47,0.7854,2,1,0,0
225,58,0.7854,2,1,0,0
225,53,0.7854,2,1,0,0
225,50,0.7854,2,1,0,0
225,50,0.7854,2,1,0,0
225,38,0.7854,2,1,0,0
225,36,0.7854,2,1,0,0
225,49,0.7854,2,1,0,0
225,36,0.7854,2,1,1,1
225,42,0.7854,2,1,0,0
225,56,0.7854,2,1,0,0
225,51,0.7854,2,1,0,0
225,38,0.7854,2,1,0,0
225,45,0.7854,2,1,0,0
225,42,0.7854,2,1,0,0
225,35,0.7854,3,1,0,0
225,39,0.7854,3,1,0,0
225,45,0.7854,3,1,0,0
225,47,0.7854,3,1,0,0
225,37,0.7854,3,1,0,0
225,49,0.7854,3,1,0,0
225,48,0.7854,3,1,0,0
225,38,0.7854,3,1,0,0
225,43,0.7854,3,1,0,0
225,41,0.7854,3,1,0,0
225,46,0.7854,3,1,0,0
225,52,0.7854,3,1,0,0
225,52,0.7854,3,1,0,0
225,36,0.7854,3,1,0,0
225,52,0.7854,3,1,0,0
225,49,0.7854,3,1,0,0
225,43,0.7854,3,1,0,0
225,52,0.7854,3,1,0,0
225,57,0.7854,3,1,0,0
225,44,0.7854,3,1,0,0
225,51,0.7854,4,1,0,0
225,37,0.7854,4,1,0,0
225,50,0.7854,4,1,0,0
225,41,0.7854,4,1,0,0
225,37,0.7854,4,1,0,0
225,44,0.7854,4,1,0,0
225,48,0.7854,4,1,0,0
225,54,0.7854,4,1,0,0
225,57,0.7854,4,1,0,0
225,36,0.7854,4,1,0,0
225,47,0.7854,4,1,0,0
225,46,0.7854,4,1,0,0
225,56,0.7854,4,1,0,0
225,44,0.7854,4,1,0,0
225,56,0.7854,4,1,0,0
225,53,0.7854,4,1,0,0
225,41,0.7854,4,1,0,0
225,53,0.7854,4,1,0,0
225,47,0.7854,4,1,1,1
225,47,0.7854,4,1,0,0
225,55,0.7854,5,1,0,0
225,42,0.7854,5,1,0,0
225,48,0.7854,5,1,0,0
225,57,0.7854,5,1,0,0
225,53,0.7854,5,1,0,0
225,45,0.7854,5,1,0,0
225,52,0.7854,5,1,0,0
225,55,0.7854,5,1,0,0
225,39,0.7854,5,1,0,0
225,54,0.7854,5,1,0,0
225,52,0.7854,5,1,0,0
225,39,0.7854,5,1,0,0
225,42,0.7854,5,1,0,0
225,51,0.7854,5,1,0,0
225,51,0.7854,5,1,0,0
225,44,0.7854,5,1,0,0
225,43,0.7854,5,1,0,0
225,55,0.7854,5,1,0,0
225,42,0.7854,5,1,0,0
225,42,0.7854,5,1,0,0
250,54,0.7854,1,1,0,0
250,57,0.7854,1,1,0,0
250,53,0.7854,1,1,0,0
250,33,0.7854,1,1,0,0
250,37,0.7854,1,1,0,0
250,46,0.7854,1,1,0,0
250,43,0.7854,1,1,-1,2
250,43,0.7854,1,1,0,0
250,53,0.7854,1,1,-1,2
250,62,0.785048705,1,1,0,0
250,38,0.7854,1,1,0,0
250,50,0.7854,1,1,0,0
250,45,0.7854,1,1,0,0
250,50,0.7854,1,1,0,0
250,62,0.785048705,1,1,0,0
250,59,0.7854,1,1,0,0
250,52,0.7854,1,1,0,0
250,64,0.785037374,1,1,0,0
250,53,0.7854,1,1,0,0
250,64,0.785037374,1,1,0,0
250,66,0.785026044,2,1,0,0
250,48,0.7854,2,1,0,0
250,53,0.7854,2,1,0,0
250,43,0.7854,2,1,0,0
250,57,0.7854,2,1,0,0
250,49,0.7854,2,1,0,0
250,64,0.785037374,2,1,0,0
250,57,0.7854,2,1,0,0
250,54,0.7854,2,1,0,0
250,53,0.7854,2,1,0,0
250,38,0.7854,2,1,0,0
250,35,0.7854,2,1,0,0
250,52,0.7854,2,1,-1,2
250,34,0.7854,2,1,1,1
250,42,0.7854,2,1,-1,2
250,61,0.7854,2,1,0,0
250,55,0.7854,2,1,-1,2
250,37,0.7854,2,1,0,0
250,46,0.7854,2,1,0,0
250,43,0.7854,2,1,0,0
250,33,0.7854,3,1,0,0
250,39,0.7854,3,1,0,0
250,47,0.7854,3,1,0,0
250,49,0.7854,3,1,0,0
250,35,0.7854,3,1,0,0
250,51,0.7854,3,1,-1,2
250,51,0.7854,3,1,0,0
250,37,0.7854,3,1,0,0
250,44,0.7854,3,1,0,0
250,41,0.7854,3,1,0,0
250,48,0.7854,3,1,0,0
250,57,0.7854,3,1,0,0
250,57,0.7854,3,1,0,0
250,35,0.7854,3,1,-1,2
250,55,0.7854,3,1,-1,2
250,51,0.7854,3,1,0,0
250,44,0.7854,3,1,0,0
250,57,0.7854,3,1,0,0
250,63,0.78504304,3,1,0,0
250,45,0.7854,3,1,0,0
250,55,0.7854,4,1,0,0
250,36,0.7854,4,1,0,0
250,53,0.7854,4,1,0,0
250,41,0.7854,4,1,0,0
250,36,0.7854,4,1,-1,2
250,45,0.7854,4,1,0,0
250,50,0.7854,4,1,0,0
250,58,0.7854,4,1,0,0
250,62,0.785048705,4,1,0,0
250,34,0.7854,4,1,0,0
250,49,0.7854,4,1,-1,2
250,49,0.7854,4,1,-1,2
250,62,0.785048705,4,1,0,0
250,46,0.7854,4,1,0,0
250,62,0.785048705,4,1,0,0
250,58,0.7854,4,1,0,0
250,42,0.7854,4,1,0,0
250,58,0.7854,4,1,-1,2
250,49,0.7854,4,1,1,1
250,49,0.7854,4,1,-1,2
250,60,0.7854,5,1,-1,2
250,43,0.7854,5,1,0,0
250,51,0.7854,5,1,0,0
250,63,0.78504304,5,1,0,0
250,58,0.7854,5,1,0,0
250,46,0.7854,5,1,0,0
250,57,0.7854,5,1,-1,2
250,61,0.7854,5,1,0,0
250,39,0.7854,5,1,0,0
250,58,0.7854,5,1,0,0
250,56,0.7854,5,1,0,0
250,39,0.7854,5,1,0,0
250,43,0.7854,5,1,0,0
250,54,0.7854,5,1,0,0
250,55,0.7854,5,1,0,0
250,45,0.7854,5,1,0,0
250,43,0.7854,5,1,0,0
250,60,0.7854,5,1,0,0
250,43,0.7854,5,1,0,0
250,43,0.7854,5,1,0,0
275,57,0.7854,1,1,0,0
275,60,0.7854,1,1,0,0
275,56,0.7854,1,1,0,0
275,33,0.7854,1,1,0,0
275,37,0.7854,1,1,0,0
275,47,0.7854,1,1,0,0
275,43,0.7854,1,1,-1,2
275,43,0.7854,1,1,0,0
275,55,0.7854,1,1,-1,2
200,36,0.7854,2,1,1,1
200,46,0.7854,4,1,1,1
225,36,0.7854,2,1,1,1
225,47,0.7854,4,1,1,1
250,34,0.7854,2,1,1,1
250,49,0.7854,4,1,1,1
275,34,0.7854,2,1,1,1
275,51,0.7854,4,1,1,1
300,34,0.7854,2,1,1,1
300,53,0.7854,4,1,1,1
325,34,0.7854,2,1,1,1
325,55,0.7854,4,1,1,1
350,34,0.7854,2,1,1,1
350,57,0.7854,4,1,1,1
200,36,0.7854,2,2,1,1
200,43,0.7854,4,2,1,1
225,36,0.7854,2,2,1,1
225,44,0.7854,4,2,1,1
250,43,0.7854,1,2,1,1
250,43,0.7854,1,2,1,1
250,34,0.7854,2,2,1,1
250,46,0.7854,4,2,1,1
250,52,0.7854,5,2,1,1
250,44,0.7854,5,2,1,1
275,43,0.7854,1,2,1,1
275,34,0.7854,2,2,1,1
275,48,0.7854,4,2,1,1
275,55,0.7854,5,2,1,1
275,44,0.7854,5,2,1,1
300,43,0.7854,1,2,1,1
300,34,0.7854,2,2,1,1
300,49,0.7854,4,2,1,1
300,57,0.7854,5,2,1,1
300,45,0.7854,5,2,1,1
325,43,0.7854,1,2,1,1
325,34,0.7854,2,2,1,1
325,50,0.7854,4,2,1,1
325,59,0.7854,5,2,1,1
325,46,0.7854,5,2,1,1
350,43,0.7854,1,2,1,1
350,34,0.7854,2,2,1,1
350,52,0.7854,4,2,1,1
350,46,0.7854,5,2,1,1
250,34,0.7854,2,3,1,1
250,44,0.7854,4,3,1,1
275,34,0.7854,2,3,1,1
275,45,0.7854,4,3,1,1
300,34,0.7854,2,3,1,1
300,46,0.7854,4,3,1,1
325,34,0.7854,2,3,1,1
325,47,0.7854,4,3,1,1
350,34,0.7854,2,3,1,1
350,48,0.7854,4,3,1,1
200,43,0.384846,1,1,1,1
200,36,0.384846,2,1,1,1
200,46,0.384846,4,1,1,1
200,52,0.384846,5,1,1,1
200,44,0.384846,5,1,1,1
200,42,0.384846,5,1,1,1
200,42,0.384846,5,1,1,1
225,43,0.384846,1,1,1,1
225,36,0.384846,2,1,1,1
225,47,0.384846,4,1,1,1
225,53,0.384846,5,1,1,1
225,44,0.384846,5,1,1,1
225,42,0.384846,5,1,1,1
225,42,0.384846,5,1,1,1
250,43,0.384846,1,1,1,1
250,34,0.384846,2,1,1,1
250,49,0.384846,4,1,1,1
250,58,0.384846,5,1,1,1
250,45,0.384846,5,1,1,1
250,43,0.384846,5,1,1,1
275,43,0.384846,1,1,1,1
275,34,0.384846,2,1,1,1
275,51,0.384846,4,1,1,1
275,46,0.384846,5,1,1,1
275,43,0.384846,5,1,1,1
300,43,0.384846,1,1,1,1
300,34,0.384846,2,1,1,1
300,53,0.384846,4,1,1,1
300,47,0.384846,5,1,1,1
300,44,0.384846,5,1,1,1
325,43,0.384846,1,1,1,1
325,34,0.384846,2,1,1,1
325,55,0.384846,4,1,1,1
325,48,0.384846,5,1,1,1
325,44,0.384846,5,1,1,1
350,43,0.384846,1,1,1,1
350,34,0.384846,2,1,1,1
350,57,0.384846,4,1,1,1
350,49,0.384846,5,1,1,1
350,45,0.384846,5,1,1,1
200,43,0.384846,1,2,1,1
200,36,0.384846,2,2,1,1
200,47,0.384846,4,2,1,1
200,43,0.384846,4,2,1,1
200,46,0.384846,5,2,1,1
200,42,0.384846,5,2,1,1
200,42,0.384846,5,2,1,1
200,41,0.384846,5,2,1,1
225,43,0.384846,1,2,1,1
225,36,0.384846,2,2,1,1
225,48,0.384846,4,2,1,1
225,44,0.384846,4,2,1,1
225,47,0.384846,5,2,1,1
225,42,0.384846,5,2,1,1
