SPEED,Cross_Section,Layer,SHAPE,CASTER,GEO_FAULT,
144,282.74,1,1,0,0,
144,282.74,1,1,0,0,
144,282.74,1,1,0,0,
144,282.74,1,1,0,0,
144,384.85,1,1,0,0,
144,384.85,1,1,0,0,
144,384.85,1,1,0,0,
144,384.85,1,1,0,0,
144,384.85,1,1,1,4,
144,384.85,1,1,0,0,
144,384.85,1,1,0,0,
144,384.85,1,1,0,0,
144,384.85,1,1,1,4,
144,384.85,1,1,0,0,
144,196.35,1,2,0,0,
144,196.35,1,2,0,0,
144,196.35,1,2,0,0,
144,196.35,1,2,0,0,
144,196.35,1,2,0,0,
144,196.35,1,2,0,0,
144,196.35,1,2,0,0,
144,196.35,1,2,0,0,
144,196.35,1,2,0,0,
144,196.35,1,2,0,0,
144,384.85,1,2,0,0,
144,384.85,1,2,0,0,
144,384.85,1,2,1,4,
144,384.85,1,2,0,0,
144,384.85,1,2,0,0,
144,384.85,1,2,0,0,
144,384.85,1,2,1,4,
144,384.85,1,2,0,0,
144,384.85,1,2,0,0,
144,384.85,1,2,1,4,
144,502.30,1,2,0,0,
144,502.28,1,2,0,0,
144,502.66,1,2,0,0,
144,502.28,1,2,0,0,
144,502.29,1,2,0,0,
144,502.29,1,2,0,0,
144,502.66,1,2,1,4,
144,502.30,1,2,0,0,
144,502.66,1,2,0,0,
144,502.30,1,2,1,4,
144,125.66,1,2,0,0,
144,125.66,1,2,0,0,
144,125.66,1,2,0,0,
144,125.66,1,2,0,0,
144,125.66,1,2,0,0,
144,125.66,1,2,0,0,
144,125.66,1,2,0,0,
144,125.66,1,2,0,0,
144,125.66,1,2,0,0,
144,125.66,1,2,0,0,
144,282.74,5,2,0,0,
144,282.74,1,2,0,0,
144,282.74,2,2,0,0,
144,282.74,3,2,-1,2,
144,282.74,4,2,0,0,
144,282.74,5,2,0,0,
144,282.74,1,2,0,0,
144,282.74,2,2,-1,2,
144,282.74,3,2,0,0,
144,282.74,4,2,-1,2,
144,502.66,5,2,0,0,
144,502.66,1,2,0,0,
144,502.66,2,2,0,0,
144,502.66,3,2,0,0,
144,502.66,4,2,0,0,
144,502.66,5,2,0,0,
144,502.66,1,2,2,3,
144,502.66,2,2,0,0,
144,502.66,3,2,0,0,
144,502.66,4,2,3,4,
144,70.69,5,2,3,4,
144,70.69,1,2,3,4,
144,70.69,2,2,3,4,
144,70.69,3,2,0,0,
144,70.69,4,2,0,0,
144,70.69,5,2,2,3,
144,70.69,1,2,2,3,
144,70.69,2,2,0,0,
144,70.69,3,2,0,0,
144,70.69,4,2,0,0,
144,950.33,5,1,0,0,
144,950.33,1,1,0,0,
144,950.33,2,1,0,0,
144,950.33,3,1,-1,2,
144,950.33,4,1,0,0,
144,950.33,5,1,0,0,
144,950.33,1,1,0,0,
144,950.33,2,1,0,0,
144,950.33,3,1,0,0,
144,950.33,4,1,-1,2,
145,785.40,1,1,0,0,
145,785.40,1,1,0,0,
145,785.40,1,1,0,0,
145,785.40,1,1,0,0,
145,785.40,1,1,0,0,
145,785.40,1,1,0,0,
145,785.40,1,1,0,0,
145,785.40,1,1,0,0,
145,785.40,1,1,0,0,
145,785.40,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,196.35,1,1,0,0,
145,282.74,1,1,0,0,
145,282.74,1,1,0,0,
145,282.74,1,1,0,0,
145,282.74,1,1,0,0,
145,282.74,1,1,0,0,
145,282.74,1,1,0,0,
145,282.74,1,1,0,0,
145,282.74,1,1,0,0,
145,282.74,1,1,0,0,
145,282.74,1,1,0,0,
145,384.85,1,1,0,0,
145,384.85,1,1,0,0,
145,384.85,1,1,0,0,
145,384.85,1,1,0,0,
145,384.85,1,1,0,0,
145,384.85,1,1,0,0,
145,384.85,1,1,0,0,
145,384.85,1,1,0,0,
145,384.85,1,1,0,0,
145,384.85,1,1,0,0,
145,196.35,1,2,0,0,
145,196.35,1,2,0,0,
145,196.35,1,2,0,0,
145,196.35,1,2,0,0,
145,196.35,1,2,0,0,
145,196.35,1,2,0,0,
145,196.35,1,2,0,0,
145,196.35,1,2,0,0,
145,196.35,1,2,0,0,
145,196.35,1,2,0,0,
145,384.85,1,2,0,0,
145,384.85,1,2,0,0,
145,384.85,1,2,0,0,
145,384.85,1,2,1,4,
145,384.85,1,2,1,4,
145,384.85,1,2,0,0,
145,384.85,1,2,0,0,
145,384.85,1,2,0,0,
145,384.85,1,2,0,0,
145,384.85,1,2,0,0,
145,502.29,1,2,0,0,
145,502.66,1,2,0,0,
145,502.29,1,2,0,0,
145,502.30,1,2,1,4,
145,502.30,1,2,1,4,
145,502.30,1,2,0,0,
145,502.66,1,2,0,0,
145,502.66,1,2,0,0,
145,502.29,1,2,0,0,
145,502.29,1,2,0,0,
145,125.66,1,2,0,0,
145,125.66,1,2,0,0,
145,125.66,1,2,0,0,
145,125.66,1,2,0,0,
145,125.66,1,2,0,0,
145,125.66,1,2,0,0,
145,125.66,1,2,0,0,
145,125.66,1,2,0,0,
145,125.66,1,2,0,0,
145,125.66,1,2,0,0,
145,282.74,5,2,0,0,
145,282.74,1,2,0,0,
145,282.74,2,2,0,0,
145,282.74,3,2,-1,2,
145,282.74,4,2,0,0,
145,282.74,5,2,0,0,
145,282.74,1,2,0,0,
145,282.74,2,2,0,0,
145,282.74,3,2,0,0,
145,282.74,4,2,0,0,
145,502.66,5,2,0,0,
145,502.66,1,2,0,0,
145,502.66,2,2,0,0,
145,502.66,3,2,3,4,
145,502.66,4,2,3,4,
145,502.66,5,2,0,0,
145,502.66,1,2,0,0,
145,502.66,2,2,0,0,
145,502.66,3,2,0,0,
145,502.66,4,2,0,0,
145,70.69,5,2,0,0,
145,70.69,1,2,0,0,
145,70.69,2,2,2,3,
145,70.69,3,2,0,0,
145,70.69,4,2,0,0,
145,70.69,5,2,0,0,
145,70.69,1,2,3,4,
145,70.69,2,2,3,4,
145,70.69,3,2,0,0,
145,70.69,4,2,0,0,
145,950.33,5,1,0,0,
145,950.33,1,1,0,0,
145,950.33,2,1,0,0,
145,950.33,3,1,0,0,
145,950.33,4,1,0,0,
145,950.33,5,1,0,0,
145,950.33,1,1,0,0,
145,950.33,2,1,0,0,
145,950.33,3,1,0,0,
145,950.33,4,1,0,0,
146,785.40,1,1,0,0,
146,785.40,1,1,0,0,
146,785.40,1,1,0,0,
146,785.40,1,1,0,0,
146,785.40,1,1,0,0,
146,785.40,1,1,0,0,
146,785.40,1,1,0,0,
146,785.40,1,1,0,0,
146,785.40,1,1,0,0,
146,785.40,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,196.35,1,1,0,0,
146,282.74,1,1,0,0,
146,282.74,1,1,0,0,
146,282.74,1,1,0,0,
146,282.74,1,1,0,0,
146,282.74,1,1,0,0,
146,282.74,1,1,0,0,
146,282.74,1,1,0,0,
146,282.74,1,1,0,0,
146,282.74,1,1,0,0,
146,282.74,1,1,0,0,
146,384.85,1,1,0,0,
146,384.85,1,1,1,4,
146,384.85,1,1,1,4,
146,384.85,1,1,0,0,
146,384.85,1,1,0,0,
146,384.85,1,1,0,0,
146,384.85,1,1,0,0,
146,384.85,1,1,0,0,
146,384.85,1,1,0,0,
146,384.85,1,1,0,0,
146,196.35,1,2,0,0,
146,196.35,1,2,0,0,
146,196.35,1,2,0,0,
146,196.35,1,2,0,0,
146,196.35,1,2,0,0,
146,196.35,1,2,0,0,
146,196.35,1,2,0,0,
146,196.35,1,2,0,0,
146,196.35,1,2,0,0,
146,196.35,1,2,0,0,
146,384.85,1,2,0,0,
146,384.85,1,2,1,4,
146,384.85,1,2,0,0,
146,384.85,1,2,0,0,
146,384.85,1,2,0,0,
146,384.85,1,2,0,0,
146,384.85,1,2,0,0,
146,384.85,1,2,0,0,
146,384.85,1,2,0,0,
146,384.85,1,2,0,0,
146,502.30,1,2,0,0,
146,502.30,1,2,1,4,
146,502.30,1,2,0,0,
146,502.29,1,2,0,0,
146,502.29,1,2,0,0,
146,502.30,1,2,0,0,
146,502.30,1,2,0,0,
146,502.66,1,2,0,0,
146,502.66,1,2,0,0,
146,502.29,1,2,0,0,
146,125.66,1,2,0,0,
146,125.66,1,2,0,0,
146,125.66,1,2,0,0,
146,125.66,1,2,0,0,
146,125.66,1,2,0,0,
146,125.66,1,2,0,0,
146,125.66,1,2,0,0,
146,125.66,1,2,0,0,
146,125.66,1,2,0,0,
146,125.66,1,2,0,0,
146,282.74,5,2,0,0,
146,282.74,1,2,0,0,
146,282.74,2,2,0,0,
146,282.74,3,2,0,0,
146,282.74,4,2,0,0,
146,282.74,5,2,0,0,
146,282.74,1,2,-1,2,
146,282.74,2,2,0,0,
146,282.74,3,2,0,0,
146,282.74,4,2,0,0,
146,502.66,5,2,0,0,
146,502.66,1,2,3,4,
146,502.66,2,2,0,0,
146,502.66,3,2,0,0,
146,502.66,4,2,0,0,
146,502.66,5,2,0,0,
146,502.66,1,2,0,0,
146,502.66,2,2,0,0,
146,502.66,3,2,0,0,
146,502.66,4,2,0,0,
146,70.69,5,2,2,3,
146,70.69,1,2,2,3,
146,70.69,2,2,0,0,
146,70.69,3,2,2,3,
146,70.69,4,2,0,0,
146,70.69,5,2,0,0,
146,70.69,1,2,0,0,
146,70.69,2,2,0,0,
146,70.69,3,2,2,3,
146,70.69,4,2,2,3,
146,950.33,5,1,0,0,
146,950.33,1,1,0,0,
146,950.33,2,1,0,0,
146,950.33,3,1,0,0,
146,950.33,4,1,-1,2,
146,950.33,5,1,0,0,
146,950.33,1,1,0,0,
146,950.33,2,1,0,0,
146,950.33,3,1,0,0,
146,950.33,4,1,0,0,
147,785.40,1,1,0,0,
147,785.40,1,1,0,0,
147,785.40,1,1,0,0,
147,785.40,1,1,0,0,
147,785.40,1,1,0,0,
147,785.40,1,1,0,0,
147,785.40,1,1,0,0,
147,785.40,1,1,0,0,
147,785.40,1,1,0,0,
147,785.40,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,196.35,1,1,0,0,
147,282.74,1,1,0,0,
147,282.74,1,1,0,0,
147,282.74,1,1,0,0,
147,282.74,1,1,0,0,
147,282.74,1,1,0,0,
147,282.74,1,1,0,0,
147,282.74,1,1,0,0,
147,282.74,1,1,0,0,
147,282.74,1,1,0,0,
147,282.74,1,1,0,0,
147,384.85,1,1,0,0,
147,384.85,1,1,0,0,
147,384.85,1,1,0,0,
147,384.85,1,1,0,0,
147,384.85,1,1,0,0,
147,384.85,1,1,0,0,
147,384.85,1,1,0,0,
147,384.85,1,1,0,0,
147,384.85,1,1,0,0,
147,384.85,1,1,0,0,
147,196.35,1,2,0,0,
147,196.35,1,2,0,0,
147,196.35,1,2,0,0,
147,196.35,1,2,0,0,
147,196.35,1,2,0,0,
147,196.35,1,2,0,0,
147,196.35,1,2,0,0,
147,196.35,1,2,0,0,
147,196.35,1,2,0,0,
147,196.35,1,2,0,0,
147,384.85,1,2,0,0,
147,384.85,1,2,0,0,
147,384.85,1,2,0,0,
147,384.85,1,2,0,0,
147,384.85,1,2,1,4,
147,384.85,1,2,1,4,
147,384.85,1,2,0,0,
147,384.85,1,2,0,0,
147,384.85,1,2,0,0,
147,384.85,1,2,0,0,
147,502.30,1,2,0,0,
147,502.30,1,2,0,0,
147,502.30,1,2,0,0,
147,502.29,1,2,0,0,
147,502.30,1,2,1,4,
147,502.66,1,2,1,4,
147,502.30,1,2,0,0,
147,502.29,1,2,0,0,
147,502.66,1,2,0,0,
147,502.29,1,2,0,0,
147,125.66,1,2,0,0,
147,125.66,1,2,0,0,
147,125.66,1,2,0,0,
147,125.66,1,2,0,0,
147,125.66,1,2,0,0,
147,125.66,1,2,0,0,
147,125.66,1,2,0,0,
147,125.66,1,2,0,0,
147,125.66,1,2,0,0,
147,125.66,1,2,0,0,
147,282.74,5,2,0,0,
147,282.74,1,2,0,0,
147,282.74,2,2,-1,2,
147,282.74,3,2,-1,2,
147,282.74,4,2,0,0,
147,282.74,5,2,0,0,
147,282.74,1,2,-1,2,
147,282.74,2,2,0,0,
147,282.74,3,2,0,0,
147,282.74,4,2,-1,2,
147,502.66,5,2,0,0,
147,502.66,1,2,0,0,
147,502.66,2,2,0,0,
147,502.66,3,2,0,0,
147,502.66,4,2,3,4,
147,502.66,5,2,3,4,
147,502.66,1,2,0,0,
147,502.66,2,2,0,0,
147,502.66,3,2,0,0,
147,502.66,4,2,0,0,
147,70.69,5,2,0,0,
147,70.69,1,2,0,0,
147,70.69,2,2,0,0,
147,70.69,3,2,0,0,
147,70.69,4,2,2,3,
147,70.69,5,2,2,3,
147,70.69,1,2,0,0,
147,70.69,2,2,0,0,
147,70.69,3,2,0,0,
147,70.69,4,2,0,0,
147,950.33,5,1,0,0,
147,950.33,1,1,0,0,
147,950.33,2,1,0,0,
147,950.33,3,1,-1,2,
147,950.33,4,1,0,0,
147,950.33,5,1,0,0,
147,950.33,1,1,0,0,
147,950.33,2,1,0,0,
147,950.33,3,1,0,0,
147,950.33,4,1,0,0,
148,785.40,1,1,0,0,
148,785.40,1,1,0,0,
148,785.40,1,1,0,0,
148,785.40,1,1,0,0,
148,785.40,1,1,0,0,
148,785.40,1,1,0,0,
148,785.40,1,1,0,0,
148,785.40,1,1,0,0,
148,785.40,1,1,0,0,
148,785.40,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,196.35,1,1,0,0,
148,282.74,1,1,0,0,
148,282.74,1,1,0,0,
148,282.74,1,1,0,0,
148,282.74,1,1,0,0,
148,282.74,1,1,0,0,
148,282.74,1,1,0,0,
148,282.74,1,1,0,0,
148,282.74,1,1,0,0,
148,282.74,1,1,0,0,
148,282.74,1,1,0,0,
148,384.85,1,1,0,0,
148,384.85,1,1,0,0,
148,384.85,1,1,0,0,
148,384.85,1,1,0,0,
148,384.85,1,1,0,0,
148,384.85,1,1,1,4,
148,384.85,1,1,0,0,
148,384.85,1,1,0,0,
148,384.85,1,1,0,0,
148,384.85,1,1,0,0,
148,196.35,1,2,0,0,
148,196.35,1,2,0,0,
148,196.35,1,2,0,0,
148,196.35,1,2,0,0,
148,196.35,1,2,0,0,
148,196.35,1,2,0,0,
148,196.35,1,2,0,0,
148,196.35,1,2,0,0,
148,196.35,1,2,0,0,
148,196.35,1,2,0,0,
148,384.85,1,2,0,0,
148,384.85,1,2,0,0,
148,384.85,1,2,0,0,
148,384.85,1,2,0,0,
148,384.85,1,2,0,0,
148,384.85,1,2,0,0,
148,384.85,1,2,0,0,
148,384.85,1,2,0,0,
148,384.85,1,2,0,0,
148,384.85,1,2,0,0,
148,502.29,1,2,0,0,
148,502.66,1,2,0,0,
148,502.30,1,2,0,0,
148,502.66,1,2,0,0,
148,502.29,1,2,0,0,
148,502.66,1,2,0,0,
148,502.29,1,2,0,0,
148,502.30,1,2,0,0,
148,502.66,1,2,0,0,
148,502.29,1,2,0,0,
148,125.66,1,2,0,0,
148,125.66,1,2,0,0,
148,125.66,1,2,0,0,
148,125.66,1,2,0,0,
148,125.66,1,2,0,0,
148,125.66,1,2,0,0,
148,125.66,1,2,0,0,
148,125.66,1,2,0,0,
148,125.66,1,2,0,0,
148,125.66,1,2,0,0,
148,282.74,5,2,0,0,
148,282.74,1,2,0,0,
148,282.74,2,2,-1,2,
148,282.74,3,2,-1,2,
148,282.74,4,2,0,0,
148,282.74,5,2,-1,2,
148,282.74,1,2,0,0,
148,282.74,2,2,0,0,
148,282.74,3,2,0,0,
148,282.74,4,2,0,0,
148,502.66,5,2,0,0,
148,502.66,1,2,0,0,
148,502.66,2,2,0,0,
148,502.66,3,2,0,0,
148,502.66,4,2,0,0,
148,502.66,5,2,0,0,
148,502.66,1,2,0,0,
148,502.66,2,2,0,0,
148,502.66,3,2,-1,2,
148,502.66,4,2,0,0,
148,70.69,5,2,2,3,
148,70.69,1,2,0,0,
148,70.69,2,2,0,0,
148,70.69,3,2,0,0,
148,70.69,4,2,0,0,
148,70.69,5,2,0,0,
148,70.69,1,2,0,0,
148,70.69,2,2,0,0,
148,70.69,3,2,0,0,
148,70.69,4,2,0,0,
148,950.33,5,1,0,0,
148,950.33,1,1,0,0,
148,950.33,2,1,0,0,
148,950.33,3,1,-1,2,
148,950.33,4,1,0,0,
148,950.33,5,1,0,0,
148,950.33,1,1,0,0,
148,950.33,2,1,0,0,
148,950.33,3,1,0,0,
148,950.33,4,1,0,0,
149,785.40,1,1,0,0,
149,785.40,1,1,0,0,
149,785.40,1,1,0,0,
149,785.40,1,1,0,0,
149,785.40,1,1,0,0,
149,785.40,1,1,0,0,
149,785.40,1,1,0,0,
149,785.40,1,1,0,0,
149,785.40,1,1,0,0,
149,785.40,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,196.35,1,1,0,0,
149,282.74,1,1,0,0,
149,282.74,1,1,0,0,
149,282.74,1,1,0,0,
149,282.74,1,1,0,0,
149,282.74,1,1,0,0,
149,282.74,1,1,0,0,
149,282.74,1,1,0,0,
149,282.74,1,1,0,0,
149,282.74,1,1,0,0,
149,282.74,1,1,0,0,
149,384.85,1,1,0,0,
149,384.85,1,1,1,4,
149,384.85,1,1,1,4,
149,384.85,1,1,0,0,
149,384.85,1,1,0,0,
149,384.85,1,1,0,0,
149,384.85,1,1,0,0,
149,384.85,1,1,0,0,
149,384.85,1,1,0,0,
149,384.85,1,1,0,0,
149,196.35,1,2,0,0,
149,196.35,1,2,0,0,
149,196.35,1,2,0,0,
149,196.35,1,2,0,0,
149,196.35,1,2,0,0,
149,196.35,1,2,0,0,
149,196.35,1,2,0,0,
149,196.35,1,2,0,0,
149,196.35,1,2,0,0,
149,196.35,1,2,0,0,
149,384.85,1,2,1,4,
149,384.85,1,2,0,0,
149,384.85,1,2,0,0,
149,384.85,1,2,0,0,
149,384.85,1,2,0,0,
149,384.85,1,2,0,0,
149,384.85,1,2,0,0,
149,384.85,1,2,0,0,
149,384.85,1,2,0,0,
149,384.85,1,2,0,0,
149,502.66,1,2,1,4,
149,502.30,1,2,0,0,
149,502.29,1,2,0,0,
149,502.30,1,2,0,0,
149,502.29,1,2,0,0,
149,502.28,1,2,0,0,
149,502.30,1,2,0,0,
149,502.66,1,2,0,0,
149,502.29,1,2,0,0,
149,502.66,1,2,0,0,
149,125.66,1,2,0,0,
149,125.66,1,2,0,0,
149,125.66,1,2,0,0,
149,125.66,1,2,0,0,
149,125.66,1,2,0,0,
149,125.66,1,2,0,0,
149,125.66,1,2,0,0,
149,125.66,1,2,0,0,
149,125.66,1,2,0,0,
149,125.66,1,2,0,0,
149,282.74,5,2,0,0,
149,282.74,1,2,-1,2,
149,282.74,2,2,-1,2,
149,282.74,3,2,0,0,
149,282.74,4,2,0,0,
149,282.74,5,2,0,0,
149,282.74,1,2,0,0,
149,282.74,2,2,0,0,
149,282.74,3,2,0,0,
149,282.74,4,2,-1,2,
149,502.66,5,2,3,4,
149,502.66,1,2,0,0,
149,502.66,2,2,0,0,
149,502.66,3,2,0,0,
149,502.66,4,2,0,0,
149,502.66,5,2,0,0,
149,502.66,1,2,0,0,
149,502.66,2,2,0,0,
149,502.66,3,2,0,0,
149,502.66,4,2,0,0,
149,70.69,5,2,0,0,
149,70.69,1,2,0,0,
149,70.69,2,2,0,0,
149,70.69,3,2,0,0,
149,70.69,4,2,0,0,
149,70.69,5,2,0,0,
149,70.69,1,2,0,0,
149,70.69,2,2,0,0,
149,70.69,3,2,2,3,
149,70.69,4,2,0,0,
149,950.33,5,1,0,0,
149,950.33,1,1,0,0,
149,950.33,2,1,0,0,
149,950.33,3,1,0,0,
149,950.33,4,1,-1,2,
149,950.33,5,1,0,0,
149,950.33,1,1,0,0,
149,950.33,2,1,0,0,
149,950.33,3,1,0,0,
149,950.33,4,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,1,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,2,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,3,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,4,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,785.40,5,1,0,0,
150,384.85,1,3,1,1,
150,384.85,2,3,1,1,
150,384.85,4,3,1,1,
150,384.85,5,3,1,1,
150,384.85,5,3,1,1,
150,384.85,5,3,1,1,
150,384.85,1,3,1,1,
150,384.85,2,3,1,1,
150,384.85,4,3,1,1,
150,384.85,5,3,1,1,
150,384.85,5,3,1,1,
150,384.85,5,3,1,1,
150,384.85,1,3,1,1,
150,384.85,2,3,1,1,
150,384.85,4,3,1,1,
150,384.85,5,3,1,1,
150,384.85,5,3,1,1,
150,384.85,5,3,1,1,
150,384.85,1,3,1,1,
150,384.85,2,3,1,1,
150,384.85,4,3,1,1,
150,384.85,5,3,1,1,
150,384.85,5,3,1,1,
150,384.85,5,3,1,1,
150,384.85,1,3,1,1,
150,384.85,2,3,1,1,
150,384.85,4,3,1,1,
150,384.85,5,3,1,1,
150,384.85,5,3,1,1,
150,384.85,5,3,1,1,
150,384.85,1,3,1,1,
150,384.85,2,3,1,1,
150,384.85,4,3,1,1,
150,384.85,5,3,1,1,
150,384.85,5,3,1,1,
150,384.85,5,3,1,1,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,1,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,2,3,0,0,
150,785.40,3,3,0,0,
150,785.40,3,3,0,0,
150,785.40,3,3,0,0,
150,785.40,3,3,0,0,
150,785.40,3,3,0,0,
150,785.40,3,3,0,0,
150,785.40,3,3,0,0,
150,785.40,3,3,0,0,
150,785.40,3,3,0,0,
